employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
FIDELITY TECHNOLOGY GROUP LLC D B A FIDELITY INVESTMENTS,"Fidelity Technology Group, LLC d/b/a Fidelity Investments",17,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NH; TX; UT,Durham; Merrimack; Salt Lake City; Westlake,80583.0,94182.0,103210.0
BYTEDANCE,BYTEDANCE INC.,15,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; WA,Bellevue; San Jose,117749.0,160000.0,185000.0
ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE,"Environmental Systems Research Institute, Inc.",13,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NY,New York City; Redlands,101774.0,123510.0,150280.0
KARWELL TECHNOLOGIIES,"KARWELL TECHNOLOGIIES, INC.",13,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; IL; NC; NJ; NY; PA; TX,CHARLOTTE; GRAPEVINE; HARRISBURG; HARRISON; NEW YORK; NEWARK; PHOENIX; PLANO; RARITAN; ROSEMONT,77106.0,102170.0,104333.0
STRATEGIC SYSTEMS,"Strategic Systems, Inc.",13,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CT; GA; NC; NJ; NY; TX; VA,Atlanta; Aubrey; Charlotte; Hartford; Irving; McKinney; McLean; New York; Plano; Princeton; Reston,90000.0,91291.0,103210.0
TECH TAMMINA,"Tech Tammina, LLC",13,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; DC; MA; MD; MI; NJ; TX,Farmington Hills; Germantown; Irvine; Iselin; Katy; Newark; Newport Beach; North Quincy; Raritan; Washington,84053.0,101421.0,135699.0
NISUM TECHNOLOGIES,Nisum Technologies Inc.,12,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,Dublin; Pleasanton; Rocklin; San Francisco; San Jose,120000.0,146906.0,158267.0
QUADRANT TECHNOLOGIES,Quadrant Technologies LLC,12,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; WA,Fremont; Redmond,117749.0,117749.0,135699.0
BNS INTERNATIONAL,BNS INTERNATIONAL INC,11,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; MN; NJ; PA; TX,AUBREY; Dallas; Eden Prairie; Houston; IRVINE; MCKINNEY; Malvern; TRENTON,85821.0,90896.0,102232.0
COLLABORATE SOLUTIONS,Collaborate Solutions Inc.,11,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; NY; TX; VA,Atlanta; Aubrey; Irving; Mountain House; New York; Plano; Richardson; Richmond; San Antonio,87859.0,90896.0,103210.0
LEAD IT CORPORATION,Lead IT Corporation,11,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; IL; NC; TX; WA,Austin; Bothell; Charlotte; Irving; Leander; Phoenix; Villa park,85467.0,90355.0,117749.0
3I INFOTECH,3i INFOTECH INC.,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; FL; NY; SC; TX; VA,ALBANY; APT. #2208; FORT MILL; HOUSTON; IRVING; MCLEAN; NEW YORK; PHOENIX; SAN ANTONIO; TAMPA,78374.0,89000.0,103210.0
DIASPARK,"Diaspark, Inc.",10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ; NY; TN; TX,Charlotte; Edison; Irving; Nashville; New York; Newark,85200.0,99750.0,104000.0
ERBA SOLUTIONS,ERBA Solutions LLC,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; MN; NJ; OH; TX,Addison; Columbus; Jersey City; Justin; Plano; Plymouth,83000.0,91000.0,103500.0
KANAP SYSTEMS,Kanap Systems LLC,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; NJ; NY; TX; VA; WA,East Greenbush; Henrico; MORRIS PLAINS; Mt Laurel; New York; Phoenix; Plano; Princeton; Seattle,80000.0,99105.0,117749.0
MOXIE IT SOLUTIONS,Moxie IT Solutions Inc,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; MN; SC; TX; VA,Ashburn; Fort Mill; Hopkins; Houston; PLANO; Phoenix; Reston; Richmond,88000.0,92150.0,101500.0
NAMITUS TECHNOLOGIES,Namitus Technologies Inc,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; TX,Aubrey; Dallas; Frisco; Grand Prairie; Phoenix; Plano,84120.0,90900.0,90960.0
SRI TECH SOLUTIONS,"SRI Tech Solutions, Inc.",10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; FL; NC; TX,Austin; Charlotte; McKinney; Mountain View; Sunnyvale; Tampa,78374.0,90355.0,149365.0
THOUGHT CIRCUITS SERVICES,Thought Circuits Services LLC,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ; OH; TX; VA,Charlotte; Jersey City; Mclean; Miamisburg; PLANO; Plano,90900.0,91000.0,103250.0
VITOSHA,Vitosha Inc,10,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; IL; NC; OH; TX,Charlotte; Dayton; Georgetown; Helotes; Irving; Jacksonville; Plano; Riverwoods,80000.0,91000.0,166400000.0
ANA DATA CONSULTING,"Ana-Data Consulting, Inc.",9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA; NJ; NY; VA; WA,Alpharetta; Bothell; Iselin; Jersey City; McLean; New York; North Bergen; Princeton,100000.0,103210.0,110635.0
COGNIER,COGNIER INC,9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; DE; MO; TX; VA,Fredericksburg; Frisco; Houston; Jefferson City; LA PALMA; San Antonio; San Jose; WILMINGTON,62150.0,85446.0,149365.0
DOTCOM TEAM,DOTCOM TEAM LLC,9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; MA; NJ; TX; WA,ANDOVER; DORAL; LEXINGTON; MELROSE; MOUNT LAUREL; SEATTLE; WESTFORD; WESTLAKE,90000.0,110000.0,120000.0
GANAIT,"GanaIT, Inc.",9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; DE; FL; NC,Charlotte; Phoenix; Tampa; Wilmington,78374.0,88088.0,91291.0
ITLIZE GLOBAL,ITLIZE GLOBAL LLC.,9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; MI; MO; NJ; PA; TX,COLUMBIA; DEARBORN; EDISON; JERSEY CITY; OWINGS MILLS; PHILADELPHIA; PRINCETON; RICHARDSON; ROCKVILLE,84000.0,95493.0,103210.0
LYFT,"LYFT, Inc.",9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NY; WA,New York; San Francisco; Seattle,128000.0,136000.0,150000.0
PAYCOM PAYROLL,"Paycom Payroll, LLC",9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,OK; TX,Grapevine; Irving; Oklahoma City,115000.0,123000.0,150000.0
PIONEER TEK SERVICES,Pioneer Tek Services Inc,9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; MO; TX,Celina; Chesterfield; Grapevine; Houston; Lakewood Village; Miami; Plano; San Antonio,76045.0,90896.0,90896.0
RAAS INFOTEK,Raas Infotek LLC,9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; NC; OR; PA; TX; VA,Alpharetta; Charlotte; Hillsboro; Philadelphia; SAN ANTONIO; San Antonio; San Jose; TYSONS,86000.0,92000.0,1068000.0
SAVIN TECHNOLOGIES,"Savin Technologies,Inc",9,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; CA; DE; TX,Austin; Fort Worth; San Jose; Tempe; Westlake; Wilmington,85384.0,90896.0,149365.0
ACEINTEGRATOR,ACEINTEGRATOR INC,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; NC; NJ; TN; VA,Alpharetta; Charlotte; Milpitas; Nashville; Parsippany; Tysons,85000.0,98750.0,149365.0
AVANI TECHNOLOGY SOLUTIONS,"Avani Technology Solutions, Inc.",8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ; NY; TX; VA,Charlotte; Iselin; Little Elm; Rochester; Sterling,77000.0,91500.0,105000.0
CIBERLYNX,Ciberlynx Inc,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CT; FL; MA; PA; TX; VA,Boston; Hartford; Irving; Manassas; Pittsburgh; Richmond; Sunrise,73757.0,88442.0,107557.0
FOURTH TECHNOLOGIES,Fourth Technologies Inc.,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AL; CA; NJ,Cherry Hill; Hoover; Los Altos; Los Gatos,80000.0,90000.0,149500.0
HOLLERITH IT SOLUTIONS,HOLLERITH IT SOLUTIONS LLC,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; TX; VA,Evanston; Glen Allen; Houston; McLean; Pearland,83637.0,84094.0,101421.0
INSIGHT GLOBAL,"Insight Global, LLC",8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; RI; TX; WA,Alpharetta; Aubrey; Bellevue; Cranston; Irving; San Jose; Seattle,87859.0,104322.0,149365.0
INVINCIBLE TECH SYSTEMS,Invincible Tech Systems Inc.,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,KS; MA; TX,Austin; Boston; Houston; Overland Park; Plano,76086.0,90355.0,107557.0
MEBHAZ,Mebhaz Inc.,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; PA; TX; VA,Aubrey; Bensalem; Chantilly; Houston; SUGARLAND; Woodlawn,84094.0,86544.0,101421.0
OPTIMAL TECHNOLOGIES,"Optimal Technologies, Inc.",8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; MI; NJ; TX,Alpharetta; Farmington Hills; Fort Worth; Fremont; Little Elm; Parsippany; Plano,87859.0,90896.0,135699.0
RAVEN SOFTWARE SOLUTIONS,Raven Software Solutions Inc,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AR; CA; PA; TX,Bentonville; Coppell; Farmers Branch; Fremont; Harrisburg; Irving; Pleasanton,64376.0,90896.0,135699.0
REDSHIFT TECHNOLOGIES,RedShift Technologies LLC,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; TX,Dallas; Fort Worth; Irving; Plano; Tampa,78374.0,90896.0,91000.0
ROBOTICS TECHNOLOGIES,ROBOTICS TECHNOLOGIES LLC,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; NY; OR; TX; VA,Addison; BEAVERTON; MCLEAN; NEW YORK; RICHMOND; TAMPA,78374.0,96158.0,103210.0
SARAS AMERICA,SARAS AMERICA INC.,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MI; MO; OH; TX,FARMINGTON; Frisco; Grove City; St Charles,76100.0,84100.0,91000.0
TECHNOSOFT CORPORATION,TECHNOSOFT CORPORATION,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CO; GA; MI; NM; PA; TX,Alpharetta; Austin; Lansing; Mechanicsburg; Parker; Santa Fe,70803.0,81245.0,98738.0
TIKTOK,TikTok Inc.,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; WA,Bellevue; Culver City; San Jose,102232.0,153002.0,170880.0
VENNISON TECHNOLOGIES,VENNISON TECHNOLOGIES INC,8,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TX,Austin; Charlotte; Cypress; Georgetown; Lewisville; Manor; Sherman,87360.0,91250.0,91520.0
AMAZON DATA SERVICES,"Amazon Data Services, Inc",7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CO; TN; WA,Bellevue; Denver; Nashville; Seattle,117749.0,129000.0,132900.0
CAMELOT INTEGRATED SOLUTIONS,Camelot Integrated Solutions Inc,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA; IL; MA; TX; WA,Boston; George Town; Irving; Lisle; Marietta; Westlake; Woodinville,85467.0,90896.0,117749.0
DATAQUAD,Dataquad Inc.,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,KY; OH; SC; TX,Austin; COLUMBUS; Columbus; Indian Land; Irving; Lexington,82846.0,91000.0,91291.0
ECCLESIASTES,"ECCLESIASTES, INC.",7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; GA; MN; NC,CHARLOTTE; DULUTH; EAGAN; MINNEAPOLIS; PHOENIX,87360.0,87651.0,91291.0
ENCORA DIGITAL,Encora Digital LLC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ,Englewood Cliffs; Saddle Brook; South Brunswick,103210.0,103210.0,130000.0
EUREKA INFOTECH,EUREKA INFOTECH INC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; CA; NY; OH; VA,McLean; New York; Peoria; San Leandro; Westerville,82900.0,86500.0,130250.0
H TOWN TECHNOLOGIES,H-TOWN TECHNOLOGIES INC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MI; NC; TX,Auburn Hills; Charlotte; HOUSTON; Katy,84053.0,84094.0,91291.0
INFOCONS,Infocons Inc,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; NY; PA,Albany; Exton; Lake Hiawatha; West Chester,85000.0,88088.0,103210.0
JOLTTEK,JOLTTEK INC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,DE; IL; NY; TX,New York; Princeton; Riverwoods; Wilmington,90000.0,91000.0,103210.0
META PLATFORMS,"Meta Platforms, Inc",7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; MI; NY; WA,Farmington Hills; Menlo Park; New York; Seattle,133212.0,139000.0,169177.0
OPEN AVENUES FOUNDATION,Open Avenues Foundation,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; NY,Long Island City; New York; Union City; Wyckoff,103210.0,103210.0,103210.0
SLESHA,Slesha Inc,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; IL; OR; TX; VA,Beaverton; CHICAGO; Irving; PLANO; RICHMOND; SUNNYVALE; TRACY,83637.0,90896.0,149365.0
TECHPRO SOLUTIONS,"TECHPRO SOLUTIONS, INC.",7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,DE; GA; IL; PA; TX; UT,ALPHARETTA; AUSTIN; BUFFALO GROVE; CHICAGO; MALVERN; MIDVALE; Wilmington,80600.0,88100.0,95000.0
VAK IT SYSTEMS,Vak IT Systems Inc,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; PA; TX; VA,FRESNO; MALVERN; PLANO; RICHMOND; SUNNYVALE,83637.0,88088.0,149365.0
VEDHOPS IT SERVICES,VEDHOPS IT SERVICES LLC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MO; NY; TX,Aubrey; LIVE OAK; Live Oak; NewYork; Saint Charles,79899.0,87000.0,103210.0
VERKADA,"Verkada, Inc",7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,San Mateo; San Mato,150000.0,150000.0,155000.0
WALL STREET CONSULTING SERVICES,WALL STREET CONSULTING SERVICES LLC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; NY; PA; TN,Albany; Bldg. 12; Edison; Harrisburg; Nashville; Princeton; Trenton,84490.0,86000.0,103210.0
WISE GEN,WISE GEN INC,7,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; GA; IL; OH; TX,AUBREY; CHICAGO; DUNWOODY; GEORGETOWN; Lewis Center; Riverview,78374.0,90355.0,177771360.0
APPLIED INTUITION,"Applied Intuition, Inc.",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,Mountain View; Sunnyvale,149365.0,160000.0,175000.0
BEACON HILL SOLUTIONS GROUP,Beacon Hill Solutions Group LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IA; MA; MI; TX,Argyle; Ayer; Davenport; East Lansing; Westlake,83200.0,91520.0,108160.0
BYTE LINK SYSTEMS,BYTE LINK SYSTEMS INC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA; OR; TX,AUBREY; BEAVERTON; HOUSTON; PLANO; SANDY SPRINGS,84500.0,93500.0,103000.0
CARNEGIE MELLON UNIVERSITY,Carnegie Mellon University,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; PA,Champaign; Pittsburgh,67829.0,77500.0,126690.0
CHARTER COMMUNICATIONS,"Charter Communications, Inc.",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CO; MO; NC,Charlotte; Greenwood Village; Maryland Heights,80300.0,80300.0,98738.0
CLOUDVIK,CloudVik LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; NJ; TX; UT,Fort Worth; Melbourne; Plano; Salt Lake City; Weehawken Township,80538.0,88494.0,103210.0
CLOUDZENIX,CloudZenix LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,Coppell; Irving,84094.0,90896.0,90896.0
CODE GRAVITY,Code Gravity LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; NC; TX,Chicago; Irving; Lewisville; Mooresville,85467.0,90896.0,92000.0
ENDAVA SOLUTIONS,"Endava Solutions, LLC",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; IL; NJ,Flemington; Parsippany; Schaumburg; Tampa,78374.0,81920.0,103210.0
ERPLABS,ERPLabs Inc,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; CA,Aliso Viejo; Folsom; Scottsdale; Sunnyvale,87651.0,101224.0,149365.0
FLYHIGH STAFFING,Flyhigh Staffing LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA; NJ; PA,Atlanta; Jersey City; Malvern; Newark; Princeton,87859.0,89492.0,103210.0
GLOBAL SUMI TECHNOLOGIES,GLOBAL SUMI TECHNOLOGIES INC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; NY; TX; VA,BROOKLYN; FREDERICK; GLEN ALLEN; IRVING,84500.0,94250.0,103500.0
INTELLISOFT TECHNOLOGIES,Intellisoft Technologies,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,VA,Fairfax,101421.0,101421.0,101421.0
JKV INTERNATIONAL,JKV International LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA,Atlanta,91291.0,91520.0,101920.0
KALPRA TECH SOLUTIONS,Kalpra Tech Solutions LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TX,Charlotte; Houston; KATY,84094.0,87698.0,91291.0
NYC GRAVITYNET,NYC Gravitynet LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NY; PA,Melville; PHILADELPHIA,88088.0,103210.0,103210.0
QUALYS,"QUALYS, INC.",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NC,Foster City; Raleigh,91707.0,135699.0,149365.0
RELEVANTZ TECHNOLOGY SERVICES,"Relevantz Technology Services, Inc.",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; GA; MA; PA,Alpharetta; Lake Mary; Pittsburgh; Westborough,88000.0,103000.0,126000.0
ROCKET MORTGAGE,"Rocket Mortgage, LLC",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; MA; MI; MN; NC,Blaine; Charlotte; Lansing; Malden; Phoenix,85000.0,87750.0,107557.0
SAVI TECHNOLOGIES,"Savi Technologies, Inc.",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; GA; NC; TX,Charlotte; Dallas; Lathrop; Leander; Suwanee,88000.0,90667.0,102232.0
SLK AMERICA,SLK AMERICA INC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; NY; OH; TN,Buffalo; Cincinnati; Jacksonville; MEMPHIS,78686.0,80724.0,101255.0
SOURCE CONSULTING,"Source Consulting, LLC",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; MA; TX,Austin; Lauderhill; Lewisville; McKinney; Norwood,90000.0,91000.0,108000.0
TECHCOGNIZE,TechCognize Inc.,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX; VA,Irving; McLean; Plano,90896.0,90896.0,101421.0
TREBECON,Trebecon LLC,6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; MO; WA,Bellevue; O'Fallon; Peoria,75400.0,76045.0,117749.0
UNITED WHOLESALE MORTGAGE,"United Wholesale Mortgage, LLC",6,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MI,Pontiac,85000.0,94750.0,100000.0
AIVY,AIVY Inc.,5,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,Menlo Park; San Jose,130250.0,135699.0,149365.0
ARCUS TECHNOLOGIES,Arcus Technologies,5,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; MN; SC; TX; WA,Fort Mill; Plano; Plymouth; Snohomish; Tallahassee,87500.0,95000.0,118000.0
